,Simulation,NSubs,index,pvalue_cdiscr,pvalue_manova,pvalue_dcorr
141,No Effect,24,41,0.6723276723276723,0.5514485514485514,0.6573426573426573
142,No Effect,24,42,0.977022977022977,0.057942057942057944,0.986013986013986
143,No Effect,24,43,0.7472527472527473,0.8631368631368631,0.16983016983016982
144,No Effect,24,44,0.47052947052947053,0.2677322677322677,0.7792207792207793
145,No Effect,24,45,0.5754245754245755,0.7952047952047953,0.40559440559440557
146,No Effect,24,46,0.7922077922077922,0.09290709290709291,0.8541458541458542
147,No Effect,24,47,0.6963036963036963,0.24075924075924077,0.4865134865134865
148,No Effect,24,48,0.5724275724275725,0.5804195804195804,0.10989010989010989
149,No Effect,24,49,0.21478521478521478,0.6283716283716284,0.26173826173826176
150,No Effect,24,50,0.4165834165834166,0.8291708291708292,0.17382617382617382
151,No Effect,24,51,0.3076923076923077,0.6633366633366633,0.3776223776223776
152,No Effect,24,52,0.4825174825174825,0.2917082917082917,0.2777222777222777
153,No Effect,24,53,0.07192807192807193,0.986013986013986,0.055944055944055944
154,No Effect,24,54,0.3356643356643357,0.7732267732267732,0.24075924075924077
155,No Effect,24,55,0.7492507492507493,0.3646353646353646,0.7942057942057942
156,No Effect,24,56,0.44455544455544455,0.5004995004995005,0.37362637362637363
157,No Effect,24,57,0.42957042957042957,0.1068931068931069,0.5454545454545454
158,No Effect,24,58,0.5964035964035964,0.8341658341658341,0.44555444555444557
159,No Effect,24,59,0.997002997002997,0.0939060939060939,0.996003996003996
160,No Effect,24,60,0.5594405594405595,0.35764235764235763,0.44155844155844154
161,No Effect,24,61,0.0919080919080919,0.16783216783216784,0.5174825174825175
162,No Effect,24,62,0.3836163836163836,0.15884115884115885,0.2857142857142857
163,No Effect,24,63,0.8671328671328671,0.2827172827172827,0.5264735264735265
164,No Effect,24,64,0.952047952047952,0.001998001998001998,0.981018981018981
165,No Effect,24,65,0.6263736263736264,0.5104895104895105,0.5324675324675324
166,No Effect,24,66,0.24375624375624375,0.2097902097902098,0.6953046953046953
167,No Effect,24,67,0.6533466533466533,0.926073926073926,0.4745254745254745
168,No Effect,24,68,0.5214785214785215,0.6923076923076923,0.5594405594405595
169,No Effect,24,69,0.061938061938061936,0.44655344655344653,0.06793206793206794
170,No Effect,24,70,0.7492507492507493,0.7072927072927073,0.4065934065934066
171,No Effect,24,71,0.5794205794205795,0.17582417582417584,0.7772227772227772
172,No Effect,24,72,0.43656343656343655,0.6733266733266733,0.37362637362637363
173,No Effect,24,73,0.7252747252747253,0.2077922077922078,0.7852147852147852
174,No Effect,24,74,0.6123876123876124,0.5824175824175825,0.43456543456543456
175,No Effect,24,75,0.8091908091908092,0.5844155844155844,0.43756243756243757
176,No Effect,24,76,0.8601398601398601,0.21478521478521478,0.4225774225774226
177,No Effect,24,77,0.004995004995004995,0.7262737262737263,0.01898101898101898
178,No Effect,24,78,0.6753246753246753,0.34865134865134867,0.5794205794205795
179,No Effect,24,79,0.8001998001998002,0.2857142857142857,0.7422577422577422
180,No Effect,24,80,0.1928071928071928,0.3116883116883117,0.17782217782217782
181,No Effect,24,81,0.8881118881118881,0.04995004995004995,0.958041958041958
182,No Effect,24,82,0.008991008991008992,0.9010989010989011,0.005994005994005994
183,No Effect,24,83,0.022977022977022976,0.8751248751248751,0.19880119880119881
184,No Effect,24,84,0.8011988011988012,0.2217782217782218,0.6203796203796204
185,No Effect,24,85,0.8341658341658341,0.6993006993006993,0.5384615384615384
186,No Effect,24,86,0.952047952047952,0.7282717282717283,0.942057942057942
187,No Effect,24,87,0.8531468531468531,0.47352647352647353,0.6593406593406593
188,No Effect,24,88,0.6053946053946054,0.7062937062937062,0.2127872127872128
189,No Effect,24,89,0.24975024975024976,0.7302697302697303,0.13386613386613386
190,No Effect,24,90,0.25574425574425574,0.5854145854145855,0.5944055944055944
191,No Effect,24,91,0.004995004995004995,1.0,0.000999000999000999
192,No Effect,24,92,0.45354645354645357,0.8151848151848152,0.21178821178821178
193,No Effect,24,93,0.6683316683316683,0.6893106893106893,0.6083916083916084
194,No Effect,24,94,0.932067932067932,0.04695304695304695,0.9050949050949051
195,No Effect,24,95,0.37362637362637363,0.35764235764235763,0.4515484515484515
196,No Effect,24,96,0.6903096903096904,0.3926073926073926,0.5704295704295704
197,No Effect,24,97,0.7392607392607392,0.012987012987012988,0.991008991008991
198,No Effect,24,98,0.8251748251748252,0.01998001998001998,0.906093906093906
199,No Effect,24,99,0.054945054945054944,0.938061938061938,0.03796203796203796
200,No Effect,36,0,0.6533466533466533,0.17282717282717283,0.5854145854145855
201,No Effect,36,1,0.006993006993006993,0.7702297702297702,0.00999000999000999
202,No Effect,36,2,0.41358641358641357,0.41058941058941056,0.3726273726273726
203,No Effect,36,3,0.21678321678321677,0.5234765234765235,0.5314685314685315
204,No Effect,36,4,0.6243756243756243,0.35264735264735264,0.5104895104895105
205,No Effect,36,5,0.19880119880119881,0.6773226773226774,0.1968031968031968
206,No Effect,36,6,0.98001998001998,0.25274725274725274,0.9150849150849151
207,No Effect,36,7,0.14185814185814186,0.5594405594405595,0.5004995004995005
208,No Effect,36,8,0.22777222777222778,0.6583416583416584,0.6053946053946054
209,No Effect,36,9,0.8271728271728271,0.47652347652347654,0.6623376623376623
210,No Effect,36,10,0.4915084915084915,0.25774225774225773,0.955044955044955
211,No Effect,36,11,0.8161838161838162,0.6663336663336663,0.8021978021978022
212,No Effect,36,12,0.5934065934065934,0.4695304695304695,0.35564435564435565
213,No Effect,36,13,0.9110889110889111,0.11788211788211789,0.922077922077922
214,No Effect,36,14,0.9200799200799201,0.24875124875124874,0.8481518481518482
215,No Effect,36,15,0.2007992007992008,0.7082917082917083,0.2957042957042957
216,No Effect,36,16,0.15184815184815184,0.8011988011988012,0.23876123876123875
217,No Effect,36,17,0.27172827172827174,0.24575424575424576,0.5334665334665335
218,No Effect,36,18,0.2727272727272727,0.6153846153846154,0.3696303696303696
219,No Effect,36,19,0.9370629370629371,0.01898101898101898,0.957042957042957
220,No Effect,36,20,0.17782217782217782,0.5064935064935064,0.38461538461538464
221,No Effect,36,21,0.7242757242757243,0.6883116883116883,0.27972027972027974
222,No Effect,36,22,0.8821178821178821,0.08591408591408592,0.8821178821178821
223,No Effect,36,23,0.34965034965034963,0.3206793206793207,0.37962037962037964
224,No Effect,36,24,0.34265734265734266,0.7462537462537463,0.21878121878121878
225,No Effect,36,25,0.16383616383616384,0.7842157842157842,0.18181818181818182
226,No Effect,36,26,0.7532467532467533,0.5744255744255744,0.5204795204795205
227,No Effect,36,27,0.8711288711288712,0.7542457542457542,0.22677322677322678
228,No Effect,36,28,0.004995004995004995,0.998001998001998,0.007992007992007992
229,No Effect,36,29,0.6843156843156843,0.4835164835164835,0.3986013986013986
230,No Effect,36,30,0.952047952047952,0.00999000999000999,0.964035964035964
231,No Effect,36,31,0.951048951048951,0.37962037962037964,0.5864135864135864
232,No Effect,36,32,0.5224775224775224,0.25774225774225773,0.7082917082917083
233,No Effect,36,33,0.3866133866133866,0.5654345654345654,0.45754245754245754
234,No Effect,36,34,0.3106893106893107,0.926073926073926,0.13286713286713286
235,No Effect,36,35,0.27372627372627373,0.7992007992007992,0.26873126873126874
236,No Effect,36,36,0.35564435564435565,0.7662337662337663,0.4385614385614386
237,No Effect,36,37,0.5454545454545454,0.4405594405594406,0.6393606393606394
238,No Effect,36,38,0.3196803196803197,0.23076923076923078,0.19880119880119881
239,No Effect,36,39,0.1258741258741259,0.6593406593406593,0.24475524475524477
240,No Effect,36,40,0.7932067932067932,0.8901098901098901,0.3546453546453546
241,No Effect,36,41,0.8521478521478522,0.5954045954045954,0.6773226773226774
242,No Effect,36,42,0.8031968031968032,0.8141858141858141,0.6133866133866134
243,No Effect,36,43,0.39760239760239763,0.17182817182817184,0.5454545454545454
244,No Effect,36,44,0.3146853146853147,0.6713286713286714,0.34065934065934067
245,No Effect,36,45,0.3886113886113886,0.2837162837162837,0.6213786213786214
246,No Effect,36,46,0.45254745254745254,0.5664335664335665,0.25374625374625376
247,No Effect,36,47,0.1978021978021978,0.6443556443556444,0.29270729270729273
248,No Effect,36,48,0.44755244755244755,0.01998001998001998,0.7392607392607392
249,No Effect,36,49,0.22577422577422576,0.5644355644355644,0.3356643356643357
250,No Effect,36,50,0.8371628371628371,0.27472527472527475,0.12787212787212787
251,No Effect,36,51,0.2957042957042957,0.43156843156843155,0.5934065934065934
252,No Effect,36,52,0.9530469530469531,0.4695304695304695,0.6543456543456544
253,No Effect,36,53,0.8401598401598401,0.6743256743256744,0.6693306693306693
254,No Effect,36,54,0.34465534465534464,0.21678321678321677,0.2837162837162837
255,No Effect,36,55,0.7932067932067932,0.5064935064935064,0.5864135864135864
256,No Effect,36,56,0.6313686313686314,0.985014985014985,0.01098901098901099
257,No Effect,36,57,0.3906093906093906,0.7152847152847153,0.41058941058941056
258,No Effect,36,58,0.44155844155844154,0.6343656343656343,0.4355644355644356
259,No Effect,36,59,0.7342657342657343,0.34765234765234765,0.5734265734265734
260,No Effect,36,60,0.2977022977022977,0.7302697302697303,0.4805194805194805
261,No Effect,36,61,0.14185814185814186,0.8581418581418582,0.006993006993006993
262,No Effect,36,62,0.6803196803196803,0.11688311688311688,0.7972027972027972
263,No Effect,36,63,0.9090909090909091,0.06893106893106893,0.906093906093906
264,No Effect,36,64,0.34165834165834164,0.5454545454545454,0.3926073926073926
265,No Effect,36,65,0.03596403596403597,0.903096903096903,0.04595404595404595
266,No Effect,36,66,0.40559440559440557,0.7212787212787213,0.6893106893106893
267,No Effect,36,67,0.5154845154845155,0.35864135864135865,0.33266733266733267
268,No Effect,36,68,0.34465534465534464,0.98001998001998,0.03596403596403597
269,No Effect,36,69,0.8371628371628371,0.43356643356643354,0.7522477522477522
270,No Effect,36,70,0.5434565434565435,0.17382617382617382,0.33466533466533466
271,No Effect,36,71,0.2837162837162837,0.8841158841158842,0.22477522477522477
272,No Effect,36,72,0.32367632367632365,0.5584415584415584,0.5404595404595405
273,No Effect,36,73,0.12087912087912088,0.26573426573426573,0.24075924075924077
274,No Effect,36,74,0.004995004995004995,0.935064935064935,0.03596403596403597
275,No Effect,36,75,0.8081918081918081,0.13586413586413587,0.7892107892107892
276,No Effect,36,76,0.46053946053946054,0.7532467532467533,0.25074925074925075
277,No Effect,36,77,0.7282717282717283,0.5304695304695305,0.6963036963036963
278,No Effect,36,78,0.017982017982017984,0.6543456543456544,0.07792207792207792
279,No Effect,36,79,0.45254745254745254,0.7932067932067932,0.2677322677322677
280,No Effect,36,80,0.9790209790209791,0.002997002997002997,0.995004995004995
281,No Effect,36,81,0.35264735264735264,0.6863136863136863,0.21078921078921078
282,No Effect,36,82,0.8441558441558441,0.11288711288711288,0.7602397602397603
283,No Effect,36,83,0.27372627372627373,0.26073926073926074,0.4435564435564436
284,No Effect,36,84,0.3866133866133866,0.3866133866133866,0.46853146853146854
285,No Effect,36,85,0.23976023976023977,0.8771228771228772,0.10989010989010989
286,No Effect,36,86,1.0,0.08191808191808192,0.9920079920079921
287,No Effect,36,87,0.9440559440559441,0.5054945054945055,0.8501498501498501
288,No Effect,36,88,0.24775224775224775,0.4935064935064935,0.3226773226773227
289,No Effect,36,89,0.011988011988011988,0.6233766233766234,0.5414585414585414
290,No Effect,36,90,0.6113886113886113,0.7572427572427572,0.38461538461538464
291,No Effect,36,91,0.8981018981018981,0.07292707292707293,0.8701298701298701
292,No Effect,36,92,0.6153846153846154,0.11188811188811189,0.8481518481518482
293,No Effect,36,93,0.4045954045954046,0.8711288711288712,0.13486513486513488
294,No Effect,36,94,0.7472527472527473,0.5664335664335665,0.7322677322677322
295,No Effect,36,95,0.5034965034965035,0.7092907092907093,0.5634365634365635
296,No Effect,36,96,0.4675324675324675,0.6283716283716284,0.3106893106893107
297,No Effect,36,97,0.0969030969030969,0.24275724275724275,0.1018981018981019
298,No Effect,36,98,0.38161838161838163,0.20679320679320679,0.12087912087912088
299,No Effect,36,99,0.5564435564435565,0.4065934065934066,0.6333666333666333
300,No Effect,55,0,0.37962037962037964,0.32367632367632365,0.8911088911088911
301,No Effect,55,1,0.7342657342657343,0.5074925074925075,0.3926073926073926
302,No Effect,55,2,0.5224775224775224,0.5534465534465535,0.4305694305694306
303,No Effect,55,3,0.35864135864135865,0.6953046953046953,0.5154845154845155
304,No Effect,55,4,0.1038961038961039,0.45854145854145856,0.4595404595404595
305,No Effect,55,5,0.2097902097902098,0.8501498501498501,0.3106893106893107
306,No Effect,55,6,0.3596403596403596,0.7772227772227772,0.3006993006993007
307,No Effect,55,7,0.11688311688311688,0.9400599400599401,0.02197802197802198
308,No Effect,55,8,0.3086913086913087,0.2707292707292707,0.6983016983016983
309,No Effect,55,9,0.7952047952047953,0.12287712287712288,0.8681318681318682
310,No Effect,55,10,0.36563436563436563,0.5114885114885115,0.38961038961038963
311,No Effect,55,11,0.4175824175824176,0.5014985014985015,0.6113886113886113
312,No Effect,55,12,0.1928071928071928,0.957042957042957,0.07892107892107893
313,No Effect,55,13,0.9660339660339661,0.12387612387612387,0.997002997002997
314,No Effect,55,14,0.05094905094905095,0.33266733266733267,0.3246753246753247
315,No Effect,55,15,0.8231768231768232,0.4595404595404595,0.4745254745254745
316,No Effect,55,16,0.18581418581418582,0.08591408591408592,0.7002997002997003
317,No Effect,55,17,0.34665334665334663,0.8941058941058941,0.6893106893106893
318,No Effect,55,18,0.24275724275724275,0.5704295704295704,0.17182817182817184
319,No Effect,55,19,0.8881118881118881,0.5394605394605395,0.5744255744255744
320,No Effect,55,20,0.4095904095904096,0.3786213786213786,0.6873126873126874
321,No Effect,55,21,0.10589410589410589,0.6643356643356644,0.2887112887112887
322,No Effect,55,22,0.12087912087912088,0.929070929070929,0.03896103896103896
323,No Effect,55,23,0.7272727272727273,0.14385614385614387,0.7902097902097902
324,No Effect,55,24,0.07992007992007992,0.24575424575424576,0.4195804195804196
325,No Effect,55,25,0.6903096903096904,0.012987012987012988,0.9120879120879121
326,No Effect,55,26,0.33766233766233766,0.5854145854145855,0.45554445554445555
327,No Effect,55,27,0.3706293706293706,0.36163836163836166,0.46653346653346656
328,No Effect,55,28,0.8771228771228772,0.07992007992007992,0.968031968031968
329,No Effect,55,29,0.34865134865134867,0.6553446553446554,0.11688311688311688
330,No Effect,55,30,0.014985014985014986,0.8731268731268731,0.06993006993006994
331,No Effect,55,31,0.04395604395604396,0.913086913086913,0.04095904095904096
332,No Effect,55,32,0.25574425574425574,0.8401598401598401,0.15184815184815184
333,No Effect,55,33,0.9230769230769231,0.24375624375624375,0.8531468531468531
334,No Effect,55,34,0.952047952047952,0.5154845154845155,0.5354645354645354
335,No Effect,55,35,0.6213786213786214,0.2547452547452547,0.7002997002997003
336,No Effect,55,36,0.6733266733266733,0.45854145854145856,0.7002997002997003
337,No Effect,55,37,0.5524475524475524,0.2177822177822178,0.6883116883116883
338,No Effect,55,38,0.2707292707292707,0.4645354645354645,0.4075924075924076
339,No Effect,55,39,0.7882117882117882,0.4175824175824176,0.3626373626373626
340,No Effect,55,40,0.8401598401598401,0.6593406593406593,0.21878121878121878
341,No Effect,55,41,0.5904095904095904,0.8711288711288712,0.5064935064935064
342,No Effect,55,42,0.04195804195804196,0.5634365634365635,0.46853146853146854
343,No Effect,55,43,0.7192807192807192,0.25674325674325676,0.906093906093906
344,No Effect,55,44,0.5074925074925075,0.8201798201798202,0.7472527472527473
345,No Effect,55,45,0.9470529470529471,0.3876123876123876,0.957042957042957
346,No Effect,55,46,0.974025974025974,0.14585414585414586,0.8951048951048951
347,No Effect,55,47,0.22377622377622378,0.43156843156843155,0.36663336663336665
348,No Effect,55,48,0.3786213786213786,0.34065934065934067,0.8141858141858141
349,No Effect,55,49,0.17182817182817184,0.9020979020979021,0.1028971028971029
350,No Effect,55,50,0.6953046953046953,0.6523476523476524,0.4085914085914086
351,No Effect,55,51,0.24775224775224775,0.6913086913086913,0.18081918081918083
352,No Effect,55,52,0.5454545454545454,0.5454545454545454,0.4435564435564436
353,No Effect,55,53,0.5854145854145855,0.5524475524475524,0.4015984015984016
354,No Effect,55,54,0.20679320679320679,0.6233766233766234,0.24675324675324675
355,No Effect,55,55,0.8351648351648352,0.7032967032967034,0.44455544455544455
356,No Effect,55,56,0.5204795204795205,0.012987012987012988,0.8631368631368631
357,No Effect,55,57,0.8941058941058941,0.43756243756243757,0.9010989010989011
358,No Effect,55,58,0.45354645354645357,0.7372627372627373,0.5284715284715285
359,No Effect,55,59,0.4855144855144855,0.3876123876123876,0.47952047952047955
360,No Effect,55,60,0.7552447552447552,0.8561438561438561,0.5144855144855145
361,No Effect,55,61,0.7022977022977023,0.3776223776223776,0.5564435564435565
362,No Effect,55,62,0.25674325674325676,0.2837162837162837,0.4045954045954046
363,No Effect,55,63,0.4885114885114885,0.5294705294705294,0.6213786213786214
364,No Effect,55,64,0.6463536463536463,0.7062937062937062,0.6293706293706294
365,No Effect,55,65,0.3806193806193806,0.967032967032967,0.11888111888111888
366,No Effect,55,66,0.9270729270729271,0.6313686313686314,0.7352647352647352
